,Anger_Input,Sadness_Input,Fear_Input,Joy_Input,Disgust_Input,userId,username,userGroup,userLoginTime,inputTime,inputText,word_count,website,emoji,polarity,subjectivity
8049,0.007350409,0.001652221,0.005343161,0.132456051,0.020029204,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-08-00-00,thanks for understanding,3,,[],0.2,0.2
8051,0.005399909,0.002705523,0.003080679,0.15711863,0.019896279,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-09-00-00,hope you have a great day,6,,[],0.8,0.75
8053,0.046167461,0.268081885,0.103123402,0.00367584,0.042884481,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-10-00-00,yesterday was today not so much we just put our little dog,12,,[],0.00625,0.35
8055,0.010171583,0.001752315,0.002028382,0.025126827,0.014713355,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-10-00-00,keep me posted will take a day or off,9,,[],0,0
8057,0.004456639,0.017029316,0.008286517,0.030769938,0.008954242,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-10-00-00,laid to rest about am this morning,7,,[],0,0
8059,0.06712854,0.347456393,0.132353031,0.003362486,0.061864835,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-10-00-00,the last pics of our girl,6,,[],0,0.066666667
8061,0.071384209,0.041554804,0.080735141,0.015459263,0.050368407,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-10-00-00,may i ask a dumb question,6,,[],-0.375,0.5
8063,0.01734583,0.079142419,0.031619073,0.01531427,0.010890784,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-10-00-00,she is at peace now too,6,,[],0,0
8065,0.022954218,0.001749544,0.003254547,0.058391593,0.012924585,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-10-00-00,least we got these,4,,[],-0.3,0.4
8067,0.027336856,0.032562834,0.046560894,0.005176125,0.026987623,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-11-00-00,she was in pain and we made the call this morning it was time she went exactly like,18,,[],0.25,0.25
8069,0.030977061,0.056339112,0.093089755,0.015201196,0.03508554,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-11-00-00,she has gone down hill in the past months and was very laboured this morning,15,,[],-0.068518519,0.27962963
8071,0.067948411,0.416157837,0.14999923,0.012628953,0.062230427,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-11-00-00,my last cuddle with this little thing may she rip,10,,[],-0.09375,0.283333333
8073,0.089530203,0.010959894,0.010943083,0.077022417,0.041637634,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-12-00-00,thanks joe kind of you,5,,[],0.4,0.55
8075,0.047865976,0.26453973,0.060919338,0.009441044,0.061657047,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,we have come from putting this little thing to rest heart failure broken,13,,[],-0.301388889,0.4
8077,0.009143121,0.044945659,0.008758148,0.097372447,0.012992857,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,we laid her to rest not long after heart suit heart suit heart suit,14,,[],0.025,0.4
8079,0.082461164,0.474133128,0.171056981,0.003762477,0.078202495,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,very sad day we have just laid our legged family member to rest,13,,[],-0.65,1
8081,0.075187563,0.429454633,0.147410068,0.005832052,0.07555983,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,mourning the loss of family pet other than that nothing,10,,[],-0.125,0.375
8083,0.078250183,0.447188239,0.182059975,0.004434557,0.067037047,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,big sad face said to our legged family member today,10,,[],-0.25,0.55
8085,0.081173795,0.424419409,0.143513454,0.002544473,0.086676956,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,i m broken just laid our little dog to rest,10,,[],-0.29375,0.45
8087,0.14644753,0.048755026,0.055163944,0,0.11040907,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,no mum came in this morning and got me up,10,,[],0,0
8089,0.009851101,0.001400587,0.007741135,0.053621967,0.020578153,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,or if you have today i m free,8,,[],0.4,0.8
8091,0.016311619,0.003022223,0.026518637,0.056822522,0.015757203,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,we are home however i can do,7,,[],0,0
8093,0.032602444,0.044817587,0.085264007,0.009010019,0.032224616,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,are we still on for tomorrow,6,,[],0,0
8095,0.039912121,0.250851101,0.079611074,0.039742191,0.042709418,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,rip may you be with now,6,,[],0,0
8097,0,0.00314818,0.004993665,0.111393425,0,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,i so needed this thanks,5,,[],0.2,0.2
8099,0.037543214,0.201874126,0.081953608,0.005785699,0.033618985,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,we went to our vet,5,,[],0,0
8101,0.260800324,0.044754658,0.064501428,0.004997748,0.180458394,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-13-00-00,my mum t want to,5,,[],0,0
8103,0.024588589,0.007516945,0.031966958,0.014485871,0.024378004,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-14-00-00,sorry so in answer to your question i have no plans till,12,,[],-0.5,1
8105,0.157289045,0.076368561,0.070814178,0,0.124759686,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-14-00-00,whats is on net and no cost,7,,[],0,0
8107,0.000280061,0,0,0.09346509,0.002851526,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-14-00-00,butcher thanks honey,3,,[],0.2,0.2
8109,0.022270162,0.122015936,0.054732798,0.052349716,0.015783303,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-14-00-00,she was beautiful,3,,[],0.85,1
8111,0.014250304,0.000217174,0.007474828,0.094125992,0.031774483,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-14-00-00,yes mobile number,3,,[],0,0
8113,0.014407313,0.103849416,0.034293572,0.003517534,0.01499771,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-15-00-00,would love to my friend been thinking about you,9,,[],0.5,0.6
8115,0.019369572,0.087807665,0.045232301,0.01239446,0.019281694,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-15-00-00,you are so so naughty brought us to tears,9,,[],-0.15,0.9
8117,0.024240749,0.100567563,0.049605439,0.012776777,0.024178123,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-15-00-00,you are also naughty brought us to tears,8,,[],-0.15,0.9
8119,0.054505467,0.33302611,0.116143305,0.010095169,0.052939909,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-15-00-00,i really need to spend time with you,8,,[],0.2,0.2
8121,0,0,0,0.109163609,0,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-15-00-00,such a beautiful soul inside and out,7,,[],0.425,0.75
8123,0.129641226,0.02162946,0.033241689,0.016801055,0.074385429,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-15-00-00,well or i can do from,6,,[],0,0
8125,0.028978773,0.001822051,0.011598165,0.050531875,0.014055188,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-15-00-00,actually lets do,3,,[],0,0.1
8127,0.042812881,0.092071357,0.043396152,0.00470924,0.024759365,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-16-00-00,just thought i better ask before giving away,8,,[],0.5,0.5
8129,0.020809574,0.003694036,0.040604054,0.066255133,0.028383686,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-16-00-00,hi arnie did you want you pet bed back,9,,[],0,0
8131,0.003629326,0.002159507,0.004470666,0.144342575,0.01149436,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-16-00-00,very thoughtful thank you,4,,[],0.52,0.65
8133,0.007601363,0.003152408,0.033259879,0.054647512,0.017972679,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-17-00-00,got much planned for the weekend grinning face with big eyes,11,,[],0.1,0.15
8135,0.034102232,0.000729974,0.018064331,0.057029494,0.056030888,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-17-00-00,good to hear i might be of a sneaky gin,10,,[],0.7,0.6
8137,0.007668471,0.002027526,0.011953528,0.065040969,0.012122216,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-17-00-00,how s your day going,5,,[],0,0
8139,0.008586778,0,0.001062247,0.022664366,0.029514377,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-18-00-00,what ya seeing tonight,4,,[],0,0
8141,0.001892752,0.00084264,0,0.070457181,0.012666769,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-18-00-00,i will be enjoy your,5,,[],0.4,0.5
8143,0.013580741,0.001286126,0.011991592,0.022930013,0.020765202,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-18-00-00,hows ya day been,4,,[],0,0
8145,0.007932218,0,0.001093713,0.064968076,0.014062896,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-18-00-00,excelsior hotel,2,,[],0,0
8147,0.003154284,0,0.001321389,0.183740491,0.007587333,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-19-00-00,absolutely beautiful red heart selector and agree love walking,9,,[],0.45,0.533333333
8149,0.025549681,0.007256865,0.059690856,0.089830591,0.034260624,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-19-00-00,not much i think that sounds awesome i play,9,,[],0.45,0.6
8151,0,0.003772433,0.005983859,0.122449563,0,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-19-00-00,thank you so much appreciate it,6,,[],0.2,0.2
8153,0.01231614,0.012705978,0.065309269,0.021430034,0.02310136,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-19-00-00,i hide my profile,4,,[],0,0
8155,0.007601363,0.003152408,0.033259879,0.054647512,0.017972679,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-20-00-00,got much planned for the weekend grinning face with big eyes,11,,[],0.1,0.15
8157,0.016449158,0.003405171,0.026708979,0.1069725,0.027612537,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-20-00-00,just finished pizza at plant with one of the house mates,11,,[],0,0
8159,0.006346742,0.001014858,0.009840653,0.144228114,0.017433131,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-20-00-00,thanks again for last night was great catching up,9,,['cat'],0.4,0.479166667
8161,0.042816762,0.027558815,0.073401051,0.00902154,0.042184655,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-20-00-00,so is dusty or grinning face with big eyes,9,,[],-0.2,0.35
8163,0.016220027,0.013846017,0.028024318,0.0687498,0.03849338,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-20-00-00,rolling on the floor laughing,5,,[],0,0
8165,0.016349139,0.000905125,0.000925883,0.014687809,0.012045047,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-21-00-00,and you could have met me,6,,[],0,0
8167,0.072776459,0.013210735,0.022541341,0.022237779,0.038998753,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-21-00-00,directly in front of you,5,,[],0.1,0.4
8169,0.018127282,0.005880424,0.049766656,0.085283237,0.022894188,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-22-00-00,i am actually getting my hair done tomorrow,8,,[],0,0.1
8171,0.051687097,0.109630279,0.044165894,0.006218861,0.030667129,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-22-00-00,we had to put our little dog,7,,[],-0.1875,0.5
8173,0.021933033,0.033728444,0.0699753,0.013782556,0.025718004,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-22-00-00,how has your week been,5,,[],0,0
8175,0.033642,0.043922793,0.093448239,0.009442917,0.043121253,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-22-00-00,whats all their aged,4,,[],-0.1,0.4
8177,0.005735211,0.000612319,0.002480093,0.109201794,0.016793655,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-22-00-00,exactly love it,3,,[],0.5,0.6
8179,0.020641781,0.005183039,0.045731836,0.110519944,0.029156786,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-23-00-00,i will also visit the units as i am keen to see how they,14,,[],0,0
8181,0.011419517,0.000978801,0.015526695,0.075391103,0.016078948,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-23-00-00,i get along well with both and so will have to do both,13,,[],0,0
8183,0.025720266,0.047269361,0.04487838,0.010645689,0.018988324,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-23-00-00,if you ran a unit i would have visited there too,11,,[],0,0
8185,0.161674136,0.024829893,0.032191165,0.006594196,0.102792423,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-23-00-00,this is why i am involved with,7,,[],0,0
8187,0.012532984,0.015735963,0.037910315,0.008126505,0.023001653,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-23-00-00,do you have them full tine,6,,[],0.35,0.55
8189,0.012566263,0.003236078,0.028301642,0.015559866,0.019345676,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-23-00-00,oh who would have thought,5,,[],0,0
8191,0.027495999,0.118188355,0.036441178,0.010590661,0.023475961,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-23-00-00,no would have love,4,,[],0.5,0.6
8193,0.011912714,0.002422567,0.025173686,0.052371606,0.011809049,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-23-00-00,maybe i will visit,4,,[],0,0
8195,0.026893465,0.002605125,0.017627455,0.018828484,0.026491558,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-05-23-00-00,was stirring you,3,,[],0,0
8197,0.010302654,0.00153269,0.004637678,0.140897449,0.034856043,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-00-00-00,a time and am happy to help you you need off the record that is,15,,[],0.8,1
8199,0.046423273,0.12647185,0.098273847,0.007576036,0.041242977,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-00-00-00,should probably get some sleep got to be up at at am,12,,[],0,0
8201,0.000505388,0.002017929,0.003200853,0.032145792,0.003494555,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-00-00-00,you wont i firstly have faith in you,8,,[],0.25,0.333333333
8203,0.00428149,0.002283341,0.009855719,0.076104728,0.00915935,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-00-00-00,and an offering to help where i can,8,,[],0,0
8205,0,0,0.002058024,0.096362968,0,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-00-00-00,dream sweet chat tomorrow,4,,[],0.35,0.65
8207,0.0245988,0.12601202,0.026623714,0.001269615,0.032903239,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-00-00-00,she had heart failure,4,,[],-0.316666667,0.3
8209,0.056023639,0.279962431,0.103454895,0.001286826,0.045407685,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-00-00-00,not going to see you,5,,[],0,0
8211,0.000722533,0.000903167,0.012721906,0.132531063,0.002212759,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-00-00-00,awe you are too kind,5,,[],0.6,0.9
8213,0.038937162,0.007559056,0.006670472,0.021187608,0.022782693,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-00-00-00,and on of course,4,,[],0,0
8215,0.019879515,0.030605436,0.048072289,0.030931505,0.015537121,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-06-00-00,maybe can catch a coffee over next few days,9,,['cat'],-0.1,0.05
8217,0.199818564,0.128407001,0.08486213,0,0.135345807,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-06-00-00,always am i have to be at at,8,,[],0,0
8219,0.162777808,0.029432381,0.03726416,0.042905851,0.123098169,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-06-00-00,nice what do you do for work,7,,[],0.6,1
8221,0.014359695,0.002585238,0.028486733,0.069941261,0.016453246,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-06-00-00,getting my hair done,4,,[],0,0
8223,0.022113265,0.006888376,0.064186954,0.050694872,0.019657236,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,like to get to know a person and meet for coffee,11,,[],0,0
8225,0.034816887,0.021535697,0.056177739,0.013813163,0.0294213,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,i just view it as any other job,8,,[],-0.125,0.375
8227,0.098027001,0.041923072,0.015927263,0.026200548,0.047353019,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,lucky you don t work weekends,6,,[],0.333333333,0.833333333
8229,0.015054899,0.002756314,0.025620909,0.058172958,0.022945206,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,though i can be a coffee snob,7,,[],0,0
8231,0.041004049,0.099936462,0.090645302,0.010494338,0.035902627,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,sorry clearly not awake yet,5,,[],-0.275,0.691666667
8233,0.00603671,0.00059245,0.0011152,0.077667295,0.009317852,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,i love where i work now,6,,[],0.5,0.6
8235,0.093745384,0.158902553,0.121375254,0.000576921,0.064072362,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,wont finish till midday,4,,[],0,0
8237,0.014359695,0.002585238,0.028486733,0.069941261,0.016453246,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,getting my hair done,4,,[],0,0
8239,0.052263769,0.021872411,0.09097114,0.016974091,0.045943873,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,you are awake early,4,,[],0.1,0.3
8241,0.043743569,0.003540939,0.004682704,0.094737145,0.037234539,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,nice keep you busy,4,,[],0.35,0.65
8243,0.005215293,0.002639291,0.003614035,0.150738849,0.021034269,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,have a great day,4,,[],0.8,0.75
8245,0.021813595,0.064100557,0.053261797,0.004349,0.03038248,2438kltf4849,herself57276,FrankKeyboard,2021-03-03-23-07-25,2021-03-06-07-00-00,what do you did,4,,[],0,0
